match_id,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,p1_points_won,p2_points_won,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,p1_trend,p2_trend,past_time,point_no_to_start,p1_place_ge,p1_place_le,last_time,serve_width_BC,serve_width_BW,serve_width_C,serve_width_W,serve_depth_NCTL,return_depth_ND,p1_break_pt*server,p2_break_pt*server,p1_place_ge*server,p1_place_le*server,p1_sets*server,p2_sets*server,p1_games*server,p2_games*server,past_time*server,p2_trend*server,p1_trend*server,set_no*server,game_no*server,point_no_to_start*server,factor
2023-wimbledon-1504,16.61666667,1,4,22,0,0,1,2,1,2,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.705,35.602,12,98,10,-10,2.416666667,4,1,0,0.35,0,0,0,0,1,0,0,0,1,0,0,0,1,2,2.416666667,-10,10,1,4,4,5.895124
2023-wimbledon-1504,17.53333333,1,5,23,0,0,2,2,-1,2,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.313,9.241,1,92,11,-11,0,0,0,0,1.066666667,1,0,0,0,0,1,0,0,0,0,0,0,-2,-2,0,11,-11,-1,-5,0,4.024656
2023-wimbledon-1504,18.2,1,5,24,0,0,2,2,-1,1,12,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.273,10.95,4,85,12,-12,0.666666667,1,1,0,0.916666667,0,0,1,0,1,1,0,0,-1,0,0,0,-2,-2,-0.666666667,12,-12,-1,-5,-1,-5.618116
2023-wimbledon-1504,18.65,1,5,25,0,0,2,2,-1,1,12,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.043,5.919,3,118,12,-12,1.116666667,2,0,0,0.666666667,0,0,1,0,0,1,0,0,0,0,0,0,-2,-2,-1.116666667,12,-12,-1,-5,-2,-6.945002
2023-wimbledon-1504,19.21666667,1,5,26,0,0,2,2,-1,2,12,14,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.488,15.014,5,112,12,-12,1.683333333,3,0,1,0.45,0,0,0,1,0,1,0,0,0,-1,0,0,-2,-2,-1.683333333,12,-12,-1,-5,-3,-3.440043
2023-wimbledon-1504,19.86666667,1,5,27,0,0,2,2,-1,1,12,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.447,4.503,1,87,12,-12,2.333333333,4,0,1,0.566666667,0,0,0,0,1,1,0,0,0,-1,0,0,-2,-2,-2.333333333,12,-12,-1,-5,-4,-4.798191
2023-wimbledon-1504,21.55,1,6,28,0,0,2,3,1,1,12,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.846,8.286,3,125,12,-12,0,0,0,0,0.65,0,0,1,0,0,1,0,0,0,0,0,0,2,3,0,-12,12,1,6,0,-1.532979
2023-wimbledon-1504,22.03333333,1,6,29,0,0,2,3,1,1,12,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.645,15.381,2,103,12,-12,0.483333333,1,0,1,1.683333333,0,0,0,1,0,1,0,0,0,1,0,0,2,3,0.483333333,-12,12,1,6,1,-3.616393
2023-wimbledon-1504,22.8,1,6,30,0,0,2,3,1,1,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.99,67.63,16,122,12,-12,1.25,2,0,1,0.483333333,0,0,1,0,1,1,0,0,0,1,0,0,2,3,1.25,-12,12,1,6,2,6.927513
2023-wimbledon-1504,23.16666667,1,6,31,0,0,2,3,1,1,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.483,8.259,1,108,13,-13,1.616666667,3,0,1,0.766666667,0,0,0,1,0,1,0,0,0,1,0,0,2,3,1.616666667,-13,13,1,6,3,-3.730804
2023-wimbledon-1504,23.8,1,6,32,0,0,2,3,1,1,14,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.258,16.698,6,114,13,-13,2.25,4,0,1,0.366666667,0,0,0,0,1,1,0,1,0,1,0,0,2,3,2.25,-13,13,1,6,4,4.445545
2023-wimbledon-1504,24.21666667,1,6,33,0,0,2,3,1,1,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.269,6.736,1,109,14,-14,2.666666667,5,0,1,0.633333333,0,0,0,1,0,0,0,1,0,1,0,0,2,3,2.666666667,-14,14,1,6,5,3.99888
2023-wimbledon-1504,24.63333333,1,6,34,0,0,2,3,1,2,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.076,7.404,1,114,15,-15,3.083333333,6,0,0,0.416666667,0,0,1,0,1,0,0,0,0,0,0,0,2,3,3.083333333,-15,15,1,6,6,-2.448767
2023-wimbledon-1504,25.23333333,1,6,35,0,0,2,3,1,1,16,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.871,6.666,2,93,15,-15,3.683333333,7,1,0,0.416666667,0,0,1,0,1,0,0,1,1,0,0,0,2,3,3.683333333,-15,15,1,6,7,3.622999
2023-wimbledon-1504,25.61666667,1,6,36,0,0,2,3,1,1,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.715,15.465,3,122,16,-16,4.066666667,8,0,0,0.6,0,0,1,0,1,1,0,0,0,0,0,0,2,3,4.066666667,-16,16,1,6,8,3.546144
2023-wimbledon-1504,26.11666667,1,6,37,0,0,2,3,1,2,17,20,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25.97,30.577,3,129,17,-17,4.566666667,9,1,0,0.383333333,0,0,1,0,1,1,0,0,1,0,0,0,2,3,4.566666667,-17,17,1,6,9,-3.010427
2023-wimbledon-1504,27.73333333,1,6,38,0,0,2,3,1,1,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,128.353,20,92,17,-17,6.183333333,10,0,0,0.5,1,0,0,0,1,1,0,0,0,0,0,0,2,3,6.183333333,-17,17,1,6,10,4.938949
2023-wimbledon-1504,28.11666667,1,6,39,0,0,2,3,1,2,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.952,8.317,1,128,18,-18,6.566666667,11,1,0,1.616666667,0,0,1,0,1,0,0,0,1,0,0,0,2,3,6.566666667,-18,18,1,6,11,3.64801
2023-wimbledon-1504,29,1,7,40,0,0,3,3,-1,2,19,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.281,10.547,3,96,19,-19,0,0,0,0,0.383333333,0,1,0,0,1,1,0,0,0,0,0,0,-3,-3,0,19,-19,-1,-7,0,-4.286888
2023-wimbledon-1504,29.83333333,1,7,41,0,0,3,3,-1,2,19,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.42,10.846,3,101,19,-19,0.833333333,1,0,1,0.883333333,0,0,0,1,1,0,0,0,0,-1,0,0,-3,-3,-0.833333333,19,-19,-1,-7,-1,-4.495177
2023-wimbledon-1504,30.51666667,1,7,42,0,0,3,3,-1,1,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.212,11.362,3,102,19,-19,1.516666667,2,0,1,0.833333333,1,0,0,0,1,1,0,0,0,-1,0,0,-3,-3,-1.516666667,19,-19,-1,-7,-2,-3.416147
2023-wimbledon-1504,30.96666667,1,7,43,0,0,3,3,-1,1,19,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.297,6.083,3,124,19,-19,1.966666667,3,0,1,0.683333333,0,0,1,0,1,1,0,0,0,-1,0,0,-3,-3,-1.966666667,19,-19,-1,-7,-3,-4.53639
2023-wimbledon-1504,32.85,1,8,44,0,0,3,4,1,1,20,24,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.663,8.328,3,121,19,-19,0,0,0,0,0.45,0,0,0,1,0,1,0,0,0,0,0,0,3,4,0,-19,19,1,8,0,5.129112
2023-wimbledon-1504,33.38333333,1,8,45,0,0,3,4,1,2,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.847,4.503,1,112,20,-20,0.533333333,1,1,0,1.883333333,0,0,0,1,0,1,0,0,1,0,0,0,3,4,0.533333333,-20,20,1,8,1,3.639096
2023-wimbledon-1504,33.86666667,1,8,46,0,0,3,4,1,1,22,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.88,3.553,1,94,21,-21,1.016666667,2,1,0,0.533333333,0,1,0,0,1,0,0,0,1,0,0,0,3,4,1.016666667,-21,21,1,8,2,0.462
2023-wimbledon-1504,34.38333333,1,8,47,0,0,3,4,1,2,22,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.535,10.888,3,131,22,-22,1.533333333,3,1,0,0.483333333,0,0,1,0,1,1,0,0,1,0,0,0,3,4,1.533333333,-22,22,1,8,3,-1.668927
2023-wimbledon-1504,34.85,1,8,48,0,0,3,4,1,1,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.284,4.878,2,103,22,-22,2,4,1,0,0.516666667,1,0,0,0,1,1,0,0,1,0,0,0,3,4,2,-22,22,1,8,4,4.105781
2023-wimbledon-1504,35.53333333,1,9,49,0,0,4,4,-1,2,24,25,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.369,9.744,3,131,23,-23,0,0,0,0,0.466666667,1,0,0,0,0,1,0,0,0,0,0,0,-4,-4,0,23,-23,-1,-9,0,2.894214
2023-wimbledon-1504,36.21666667,1,9,50,0,0,4,4,-1,1,24,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.719,8.378,2,85,24,-24,0.683333333,1,1,0,0.683333333,1,0,0,0,1,1,0,0,-1,0,0,0,-4,-4,-0.683333333,24,-24,-1,-9,-1,-4.249908
2023-wimbledon-1504,36.68333333,1,9,51,0,0,4,4,-1,1,25,26,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.632,9.416,3,122,24,-24,1.15,2,0,0,0.683333333,0,1,0,0,1,1,0,0,0,0,0,0,-4,-4,-1.15,24,-24,-1,-9,-2,2.159735
2023-wimbledon-1504,37.21666667,1,9,52,0,0,4,4,-1,2,25,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.345,9.08,2,123,25,-25,1.683333333,3,1,0,0.466666667,0,0,1,0,1,1,0,0,-1,0,0,0,-4,-4,-1.683333333,25,-25,-1,-9,-3,-1.139315
2023-wimbledon-1504,38.06666667,1,9,53,0,0,4,4,-1,2,25,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.512,5.513,1,109,25,-25,2.533333333,4,0,0,0.533333333,0,0,1,0,0,1,0,0,0,0,0,0,-4,-4,-2.533333333,25,-25,-1,-9,-4,-5.181377
2023-wimbledon-1504,39.05,1,9,54,0,0,4,4,-1,1,26,28,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,27.897,22.479,7,99,25,-25,3.516666667,5,0,1,0.85,0,1,0,0,1,1,0,0,0,-1,0,0,-4,-4,-3.516666667,25,-25,-1,-9,-5,1.849679
2023-wimbledon-1504,39.76666667,1,9,55,0,0,4,4,-1,2,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.514,25.029,8,119,26,-26,4.233333333,6,0,0,0.983333333,0,0,1,0,1,1,0,0,0,0,0,0,-4,-4,-4.233333333,26,-26,-1,-9,-6,2.935414
2023-wimbledon-1504,40.66666667,1,9,56,0,0,4,4,-1,1,28,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.843,9.766,2,84,27,-27,5.133333333,7,1,0,0.716666667,1,0,0,0,1,1,-1,0,-1,0,0,0,-4,-4,-5.133333333,27,-27,-1,-9,-7,2.950511
2023-wimbledon-1504,42.38333333,1,10,57,0,0,5,4,1,1,29,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.157,15.516,6,122,28,-28,0,0,0,0,0.9,0,0,1,0,0,1,0,0,0,0,0,0,5,4,0,-28,28,1,10,0,3.564467
2023-wimbledon-1504,42.66666667,1,10,58,0,0,5,4,1,1,29,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,1.15,1,109,29,-29,0.283333333,1,1,0,1.716666667,0,0,0,1,1,1,0,0,1,0,0,0,5,4,0.283333333,-29,29,1,10,1,-4.0597
2023-wimbledon-1504,43.08333333,1,10,59,0,0,5,4,1,1,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.816,21.802,4,126,29,-29,0.7,2,0,0,0.283333333,0,0,1,0,0,0,0,0,0,0,0,0,5,4,0.7,-29,29,1,10,2,5.073821
2023-wimbledon-1504,43.43333333,1,10,60,0,0,5,4,1,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.049,6.077,1,131,30,-30,1.05,3,1,0,0.416666667,1,0,0,0,0,1,0,0,1,0,0,0,5,4,1.05,-30,30,1,10,3,-2.875117
2023-wimbledon-1504,44.33333333,1,10,61,0,0,5,4,1,1,31,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31.792,36.39,10,96,30,-30,1.95,4,0,0,0.35,0,1,0,0,1,0,0,0,0,0,0,0,5,4,1.95,-30,30,1,10,4,3.885389
2023-wimbledon-1504,44.75,1,10,62,0,0,5,4,1,2,32,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.457,52.278,3,108,31,-31,2.366666667,5,1,0,0.9,0,1,0,0,1,1,0,0,1,0,0,0,5,4,2.366666667,-31,31,1,10,5,5.035252
2023-wimbledon-1504,47.16666667,2,1,63,1,0,0,0,-1,2,32,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.878,2.895,1,83,32,-32,0,0,0,0,0.416666667,0,1,0,0,1,1,0,0,0,0,-1,0,0,0,0,32,-32,-2,-1,0,-3.074365
2023-wimbledon-1504,47.96666667,2,1,64,1,0,0,0,-1,2,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.204,18.663,5,86,32,-32,0.8,1,0,1,2.416666667,1,0,0,0,1,1,0,0,0,-1,-1,0,0,0,-0.8,32,-32,-2,-1,-1,-0.665153
2023-wimbledon-1504,48.63333333,2,1,65,1,0,0,0,-1,1,32,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.483,6.439,3,86,32,-32,1.466666667,2,0,1,0.8,0,1,0,0,1,0,0,0,0,-1,-1,0,0,0,-1.466666667,32,-32,-2,-1,-2,-1.581779
2023-wimbledon-1504,49.1,2,1,66,1,0,0,0,-1,1,32,34,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.459,15.568,3,106,32,-32,1.933333333,3,0,1,0.666666667,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,-1.933333333,32,-32,-2,-1,-3,-1.666575
2023-wimbledon-1504,50.36666667,2,2,67,1,0,0,1,1,1,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.937,7.831,1,123,32,-32,0,0,0,0,0.466666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-32,32,2,2,0,-0.320929
2023-wimbledon-1504,51.3,2,2,68,1,0,0,1,1,2,32,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.051,68.644,16,112,32,-32,0.933333333,1,0,1,1.266666667,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0.933333333,-32,32,2,2,1,-0.882642
2023-wimbledon-1504,51.83333333,2,2,69,1,0,0,1,1,2,33,36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.657,5.055,0,112,32,-32,1.466666667,2,0,1,0.933333333,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1.466666667,-32,32,2,2,2,4.970123
2023-wimbledon-1504,52.36666667,2,2,70,1,0,0,1,1,2,33,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.101,6.741,1,96,33,-33,2,3,0,1,0.533333333,1,0,0,0,1,0,0,0,0,1,1,0,0,1,2,-33,33,2,2,3,-3.261186
2023-wimbledon-1504,52.95,2,2,71,1,0,0,1,1,1,34,37,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3.737,3.399,0,96,33,-33,2.583333333,4,0,1,0.533333333,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2.583333333,-33,33,2,2,4,2.416106
2023-wimbledon-1504,53.41666667,2,2,72,1,0,0,1,1,1,34,38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.275,8.284,3,125,34,-34,3.05,5,0,1,0.583333333,0,0,1,0,1,1,0,1,0,1,1,0,0,1,3.05,-34,34,2,2,5,0.488059
2023-wimbledon-1504,54.71666667,2,3,73,1,0,0,2,-1,2,35,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,75.248,64.823,18,125,34,-34,0,0,0,0,0.466666667,0,0,0,0,1,1,0,0,0,0,-1,0,0,-2,0,34,-34,-2,-3,0,4.709209
2023-wimbledon-1504,55.46666667,2,3,74,1,0,0,2,-1,1,35,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.862,6.556,2,86,35,-35,0.75,1,1,0,1.3,1,0,0,0,1,0,0,0,-1,0,-1,0,0,-2,-0.75,35,-35,-2,-3,-1,-2.641599
2023-wimbledon-1504,56.31666667,2,3,75,1,0,0,2,-1,1,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.877,38.394,13,118,35,-35,1.6,2,0,0,0.75,0,0,1,0,1,1,0,0,0,0,-1,0,0,-2,-1.6,35,-35,-2,-3,-2,2.016177
2023-wimbledon-1504,56.86666667,2,3,76,1,0,0,2,-1,2,36,40,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.132,5.806,2,105,36,-36,2.15,3,1,0,0.85,0,0,0,1,0,1,0,0,-1,0,-1,0,0,-2,-2.15,36,-36,-2,-3,-3,-1.312178
2023-wimbledon-1504,57.65,2,3,77,1,0,0,2,-1,1,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.83,14.638,5,101,36,-36,2.933333333,4,0,0,0.55,0,0,1,0,1,0,0,0,0,0,-1,0,0,-2,-2.933333333,36,-36,-2,-3,-4,1.728059
2023-wimbledon-1504,58.35,2,3,78,1,0,0,2,-1,1,37,41,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,25.263,17.253,6,113,37,-37,3.633333333,5,1,0,0.783333333,0,0,0,1,1,1,-1,0,-1,0,-1,0,0,-2,-3.633333333,37,-37,-2,-3,-5,-1.952315
2023-wimbledon-1504,58.8,2,3,79,1,0,0,2,-1,1,38,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.509,4.12,1,117,37,-37,4.083333333,6,0,0,0.7,0,0,1,0,1,1,0,0,0,0,-1,0,0,-2,-4.083333333,37,-37,-2,-3,-6,1.431587
2023-wimbledon-1504,59.38333333,2,3,80,1,0,0,2,-1,2,38,42,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.338,4.035,2,124,38,-38,4.666666667,7,1,0,0.45,0,0,1,0,1,1,-1,0,-1,0,-1,0,0,-2,-4.666666667,38,-38,-2,-3,-7,-0.921842
2023-wimbledon-1504,60.18333333,2,3,81,1,0,0,2,-1,1,38,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.902,14.676,5,87,38,-38,5.466666667,8,0,0,0.583333333,0,0,0,0,0,1,0,0,0,0,-1,0,0,-2,-5.466666667,38,-38,-2,-3,-8,-1.143779
2023-wimbledon-1504,60.75,2,3,82,1,0,0,2,-1,1,38,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.4,18.048,5,123,38,-38,6.033333333,9,1,0,0.8,0,0,1,0,1,0,0,0,-1,0,-1,0,0,-2,-6.033333333,38,-38,-2,-3,-9,-3.900393
2023-wimbledon-1504,62.36666667,2,4,83,1,0,0,3,1,2,38,45,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.39,9.793,3,125,38,-38,0,0,0,0,0.566666667,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,-38,38,2,4,0,-0.053653
2023-wimbledon-1504,62.91666667,2,4,84,1,0,0,3,1,2,38,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.183,16.589,6,94,38,-38,0.55,1,0,1,1.616666667,1,0,0,0,1,0,0,0,0,1,1,0,0,3,0.55,-38,38,2,4,1,-1.303177
2023-wimbledon-1504,63.58333333,2,4,85,1,0,0,3,1,1,38,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.925,19.935,6,97,38,-38,1.216666667,2,0,1,0.55,0,0,0,0,1,1,0,0,0,1,1,0,0,3,1.216666667,-38,38,2,4,2,-0.492209
2023-wimbledon-1504,63.93333333,2,4,86,1,0,0,3,1,2,38,48,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,9.384,8.979,2,129,38,-38,1.566666667,3,0,1,0.666666667,0,0,1,0,1,1,0,1,0,1,1,0,0,3,1.566666667,-38,38,2,4,3,-1.645472
2023-wimbledon-1504,64.73333333,2,5,87,1,0,0,4,-1,1,38,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.366,5.981,2,94,38,-38,0,0,0,0,0.35,0,1,0,0,1,1,0,0,0,0,-1,0,0,-4,0,38,-38,-2,-5,0,-1.320232
2023-wimbledon-1504,65.01666667,2,5,88,1,0,0,4,-1,2,38,50,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807,0.811,1,110,38,-38,0.283333333,1,0,1,0.8,0,0,0,1,0,1,0,0,0,-1,-1,0,0,-4,-0.283333333,38,-38,-2,-5,-1,-2.055982
2023-wimbledon-1504,65.53333333,2,5,89,1,0,0,4,-1,1,38,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.861,5.879,1,84,38,-38,0.8,2,0,1,0.283333333,0,1,0,0,1,0,0,0,0,-1,-1,0,0,-4,-0.8,38,-38,-2,-5,-2,-1.726398
2023-wimbledon-1504,65.81666667,2,5,90,1,0,0,4,-1,2,38,52,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.724,4.615,1,108,38,-38,1.083333333,3,0,1,0.516666667,0,0,0,1,1,0,0,0,0,-1,-1,0,0,-4,-1.083333333,38,-38,-2,-5,-3,-1.736324
2023-wimbledon-1504,67.53333333,2,6,91,1,0,0,5,1,1,39,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.985,9.205,3,107,38,-38,0,0,0,0,0.283333333,1,0,0,0,0,1,0,0,0,0,1,0,0,5,0,-38,38,2,6,0,3.86579
2023-wimbledon-1504,67.8,2,6,92,1,0,0,5,1,1,40,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.198,8.627,3,123,39,-39,0.266666667,1,1,0,1.716666667,0,0,1,0,1,1,0,0,1,0,1,0,0,5,0.266666667,-39,39,2,6,1,3.502118
2023-wimbledon-1504,68.05,2,6,93,1,0,0,5,1,1,40,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857,0.791,1,127,40,-40,0.516666667,2,1,0,0.266666667,0,0,0,1,0,1,0,0,1,0,1,0,0,5,0.516666667,-40,40,2,6,2,-1.691542
2023-wimbledon-1504,68.38333333,2,6,94,1,0,0,5,1,1,41,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.751,12.879,4,126,40,-40,0.85,3,1,0,0.25,0,0,1,0,0,1,0,0,1,0,1,0,0,5,0.85,-40,40,2,6,3,2.121927
2023-wimbledon-1504,68.75,2,6,95,1,0,0,5,1,2,42,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.249,32.881,5,126,41,-41,1.216666667,4,1,0,0.333333333,0,1,0,0,1,0,0,0,1,0,1,0,0,5,1.216666667,-41,41,2,6,4,0.230639
2023-wimbledon-1504,69.83333333,2,7,96,1,0,1,5,-1,2,42,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.874,7.614,1,92,42,-42,0,0,0,0,0.366666667,0,0,1,0,1,0,0,0,0,0,-1,0,-1,-5,0,42,-42,-2,-7,0,-2.75228
2023-wimbledon-1504,70.41666667,2,7,97,1,0,1,5,-1,1,43,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.017,7.524,3,92,42,-42,0.583333333,1,0,1,1.083333333,1,0,0,0,1,1,0,0,0,-1,-1,0,-1,-5,-0.583333333,42,-42,-2,-7,-1,-0.068396
2023-wimbledon-1504,70.81666667,2,7,98,1,0,1,5,-1,1,43,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.275,7.825,2,122,43,-43,0.983333333,2,0,0,0.583333333,0,0,0,0,1,1,0,0,0,0,-1,0,-1,-5,-0.983333333,43,-43,-2,-7,-2,-3.027772
2023-wimbledon-1504,71.23333333,2,7,99,1,0,1,5,-1,1,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.951,3.541,1,106,43,-43,1.4,3,0,1,0.4,0,0,0,1,0,0,0,0,0,-1,-1,0,-1,-5,-1.4,43,-43,-2,-7,-3,-1.680674
2023-wimbledon-1504,71.58333333,2,7,100,1,0,1,5,-1,1,44,56,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.035,0.635,1,113,43,-43,1.75,4,0,1,0.416666667,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-5,-1.75,43,-43,-2,-7,-4,0.88551
2023-wimbledon-1504,72.05,2,7,101,1,0,1,5,-1,1,45,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.447,5.816,2,106,44,-44,2.216666667,5,0,1,0.35,0,0,0,1,0,0,0,0,0,-1,-1,0,-1,-5,-2.216666667,44,-44,-2,-7,-5,1.097615
2023-wimbledon-1504,72.5,2,7,102,1,0,1,5,-1,1,45,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.358,7.776,2,123,45,-45,2.666666667,6,0,0,0.466666667,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-5,-2.666666667,45,-45,-2,-7,-6,-1.595837
2023-wimbledon-1504,73.25,2,7,103,1,0,1,5,-1,1,45,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.616,34.608,11,123,45,-45,3.416666667,7,1,0,0.45,1,0,0,0,1,1,0,0,-1,0,-1,0,-1,-5,-3.416666667,45,-45,-2,-7,-7,0.510085
2023-wimbledon-1504,77.43333333,3,1,104,1,1,0,0,1,1,46,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.279,4.085,1,121,45,-45,0,0,0,0,0.75,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-45,45,3,1,0,3.64517
