elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,p1_points_won,p2_points_won,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,p1_trend,p2_trend,past_time,point_no_to_start,p1_place_ge,p1_place_le,last_time,serve_width_BC,serve_width_BW,serve_width_C,serve_width_W,serve_depth_NCTL,return_depth_ND,p1_break_pt*server,p2_break_pt*server,p1_place_ge*server,p1_place_le*server,p1_sets*server,p2_sets*server,p1_games*server,p2_games*server,past_time*server,p2_trend*server,p1_trend*server,set_no*server,game_no*server,point_no_to_start*server,factor
6.433333333,1,3,12,0,0,1,1,-1,1,4,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.041,11.013,3,116,4,-4,0.483333333,1,0,1,0.55,0,0,0,1,0,0,0,0,0,-1,0,0,-1,-1,-0.483333333,4,-4,-1,-3,-1,-4.381656
6.8,1,3,13,0,0,1,1,-1,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.969,4.027,1,124,4,-4,0.85,2,0,1,0.483333333,1,0,0,0,1,1,0,0,0,-1,0,0,-1,-1,-0.85,4,-4,-1,-3,-2,-3.334357
7.216666667,1,3,14,0,0,1,1,-1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.289,13.593,3,128,4,-4,1.266666667,3,0,1,0.366666667,0,0,1,0,1,1,0,0,0,-1,0,0,-1,-1,-1.266666667,4,-4,-1,-3,-3,-5.956704
9.116666667,1,4,15,0,0,1,2,1,1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.108,7.024,3,108,4,-4,0,0,0,0,0.416666667,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-4,4,1,4,0,5.023086
9.566666667,1,4,16,0,0,1,2,1,1,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.538,5.736,1,131,5,-5,0.45,1,1,0,1.9,0,0,1,0,1,1,0,0,1,0,0,0,1,2,0.45,-5,5,1,4,1,3.845059
10.06666667,1,4,17,0,0,1,2,1,1,7,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.525,17.017,5,121,6,-6,0.95,2,1,0,0.45,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0.95,-6,6,1,4,2,5.599469
10.5,1,4,18,0,0,1,2,1,2,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.767,15.156,3,117,7,-7,1.383333333,3,1,0,0.5,0,0,0,1,0,1,0,0,1,0,0,0,1,2,1.383333333,-7,7,1,4,3,-3.624674
11.06666667,1,4,19,0,0,1,2,1,1,8,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.153,0.931,0,117,7,-7,1.95,4,1,0,0.433333333,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1.95,-7,7,1,4,4,4.087378
11.66666667,1,5,20,0,0,2,2,-1,1,9,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623,0.565,1,117,8,-8,0,0,0,0,0.566666667,0,0,0,1,0,1,0,0,0,0,0,0,-2,-2,0,8,-8,-1,-5,0,3.775979
11.93333333,1,5,21,0,0,2,2,-1,1,9,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.056,4.159,2,123,9,-9,0.266666667,1,1,0,0.6,0,0,1,0,1,1,0,0,-1,0,0,0,-2,-2,-0.266666667,9,-9,-1,-5,-1,-9.372034
12.55,1,5,22,0,0,2,2,-1,2,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.576,32.512,9,124,9,-9,0.883333333,2,0,0,0.266666667,0,1,0,0,0,1,0,0,0,0,0,0,-2,-2,-0.883333333,9,-9,-1,-5,-2,-4.074456
14.05,1,5,23,0,0,2,2,-1,1,10,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.904,8.856,3,108,9,-9,2.383333333,3,0,1,0.616666667,0,0,0,0,1,1,0,0,0,-1,0,0,-2,-2,-2.383333333,9,-9,-1,-5,-3,2.847733
14.53333333,1,5,24,0,0,2,2,-1,1,11,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.391,4.392,2,120,10,-10,2.866666667,4,0,0,1.5,0,0,1,0,1,0,0,0,0,0,0,0,-2,-2,-2.866666667,10,-10,-1,-5,-4,2.911747
15.03333333,1,5,25,0,0,2,2,-1,1,11,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.804,6.887,4,114,11,-11,3.366666667,5,1,0,0.483333333,0,0,0,0,1,1,-1,0,-1,0,0,0,-2,-2,-3.366666667,11,-11,-1,-5,-5,-8.662281
15.56666667,1,5,26,0,0,2,2,-1,1,12,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23.793,15.383,5,120,11,-11,3.9,6,0,0,0.5,1,0,0,0,1,1,0,0,0,0,0,0,-2,-2,-3.9,11,-11,-1,-5,-6,2.774868
16.2,1,5,27,0,0,2,2,-1,1,12,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.623,20.223,6,123,12,-12,4.533333333,7,1,0,0.533333333,0,0,0,0,1,1,-1,0,-1,0,0,0,-2,-2,-4.533333333,12,-12,-1,-5,-7,-7.534383
16.8,1,5,28,0,0,2,2,-1,1,12,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.444,16.466,5,127,12,-12,5.133333333,8,0,0,0.633333333,0,0,0,0,1,1,0,0,0,0,0,0,-2,-2,-5.133333333,12,-12,-1,-5,-8,-5.585976
17.58333333,1,5,29,0,0,2,2,-1,1,12,17,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,44.356,36.801,11,114,12,-12,5.916666667,9,1,0,0.6,0,1,0,0,1,1,0,0,-1,0,0,0,-2,-2,-5.916666667,12,-12,-1,-5,-9,-2.428372
19.53333333,1,6,30,0,0,2,3,1,2,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.341,8.632,3,126,12,-12,0,0,0,0,0.783333333,1,0,0,0,1,1,0,0,0,0,0,0,2,3,0,-12,12,1,6,0,4.41924
20.2,1,6,31,0,0,2,3,1,2,14,17,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.34,14.016,3,95,13,-13,0.666666667,1,1,0,1.95,1,0,0,0,1,1,0,0,1,0,0,0,2,3,0.666666667,-13,13,1,6,1,6.713248
21.15,1,6,32,0,0,2,3,1,2,14,18,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,37.811,39.936,11,103,14,-14,1.616666667,2,1,0,0.666666667,0,0,0,0,1,0,0,0,1,0,0,0,2,3,1.616666667,-14,14,1,6,2,-3.66379
21.9,1,6,33,0,0,2,3,1,2,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.983,11.967,4,102,14,-14,2.366666667,3,1,0,0.95,0,1,0,0,1,1,0,0,1,0,0,0,2,3,2.366666667,-14,14,1,6,3,6.323095
22.55,1,6,34,0,0,2,3,1,1,16,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.098,14.916,5,97,15,-15,3.016666667,4,1,0,0.75,0,0,0,0,1,1,0,0,1,0,0,0,2,3,3.016666667,-15,15,1,6,4,4.916106
23.2,1,7,35,0,0,3,3,-1,1,17,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.335,9.97,3,121,16,-16,0,0,0,0,0.65,0,0,0,0,1,1,0,0,0,0,0,0,-3,-3,0,16,-16,-1,-7,0,3.933262
23.7,1,7,36,0,0,3,3,-1,1,17,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.399,15.749,4,111,17,-17,0.5,1,1,0,0.65,0,1,0,0,1,1,0,0,-1,0,0,0,-3,-3,-0.5,17,-17,-1,-7,-1,-4.598691
24,1,7,37,0,0,3,3,-1,2,17,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651,0.743,1,125,17,-17,0.8,2,0,0,0.5,0,0,1,0,0,1,0,0,0,0,0,0,-3,-3,-0.8,17,-17,-1,-7,-2,-2.502196
24.73333333,1,7,38,0,0,3,3,-1,1,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.935,9.344,3,110,17,-17,1.533333333,3,0,1,0.3,1,0,0,0,1,1,0,0,0,-1,0,0,-3,-3,-1.533333333,17,-17,-1,-7,-3,-3.310961
25.1,1,7,39,0,0,3,3,-1,2,17,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.791,5.59,3,121,17,-17,1.9,4,0,1,0.733333333,0,0,0,1,0,1,0,0,0,-1,0,0,-3,-3,-1.9,17,-17,-1,-7,-4,-4.310677
27.06666667,1,8,40,0,0,3,4,1,1,18,22,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22.041,18.566,7,114,17,-17,0,0,0,0,0.366666667,0,1,0,0,1,1,0,0,0,0,0,0,3,4,0,-17,17,1,8,0,2.280277
27.43333333,1,8,41,0,0,3,4,1,2,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.714,5.564,1,128,18,-18,0.366666667,1,1,0,1.966666667,0,0,1,0,0,0,0,0,1,0,0,0,3,4,0.366666667,-18,18,1,8,1,3.574545
28.03333333,1,8,42,0,0,3,4,1,2,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.512,11.209,3,98,19,-19,0.966666667,2,1,0,0.366666667,0,0,0,0,1,1,0,0,1,0,0,0,3,4,0.966666667,-19,19,1,8,2,3.017124
28.7,1,8,43,0,0,3,4,1,1,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.504,36.548,3,101,20,-20,1.633333333,3,1,0,0.6,0,0,1,0,1,1,0,0,1,0,0,0,3,4,1.633333333,-20,20,1,8,3,3.696123
29.28333333,1,9,44,0,0,4,4,-1,1,22,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.758,8.236,3,125,21,-21,0,0,0,0,0.666666667,0,0,1,0,1,1,0,0,0,0,0,0,-4,-4,0,21,-21,-1,-9,0,0.841496
29.76666667,1,9,45,0,0,4,4,-1,2,23,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.412,15.529,4,131,22,-22,0.483333333,1,1,0,0.583333333,0,0,1,0,1,1,0,0,-1,0,0,0,-4,-4,-0.483333333,22,-22,-1,-9,-1,2.072742
30.68333333,1,9,46,0,0,4,4,-1,1,24,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.771,19.322,6,113,23,-23,1.4,2,1,0,0.483333333,0,1,0,0,0,1,0,0,-1,0,0,0,-4,-4,-1.4,23,-23,-1,-9,-2,2.311438
31.05,1,9,47,0,0,4,4,-1,1,24,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.169,3.625,2,119,24,-24,1.766666667,3,1,0,0.916666667,0,1,0,0,1,0,-1,0,-1,0,0,0,-4,-4,-1.766666667,24,-24,-1,-9,-3,-5.264277
31.51666667,1,9,48,0,0,4,4,-1,1,25,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17.464,13.005,5,123,24,-24,2.233333333,4,1,0,0.366666667,1,0,0,0,1,1,-1,0,-1,0,0,0,-4,-4,-2.233333333,24,-24,-1,-9,-4,2.105134
33.41666667,1,10,49,0,0,5,4,1,1,26,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,38.909,39.177,12,111,25,-25,0,0,0,0,0.466666667,0,1,0,0,1,1,0,0,0,0,0,0,5,4,0,-25,25,1,10,0,3.14822
34.05,1,10,50,0,0,5,4,1,1,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.002,4.685,1,131,26,-26,0.633333333,1,1,0,1.9,0,0,1,0,1,1,0,0,1,0,0,0,5,4,0.633333333,-26,26,1,10,1,4.285672
34.41666667,1,10,51,0,0,5,4,1,1,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.286,4.268,1,132,27,-27,1,2,1,0,0.633333333,0,1,0,0,0,1,0,0,1,0,0,0,5,4,1,-27,27,1,10,2,3.786846
34.78333333,1,10,52,0,0,5,4,1,2,29,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384,0.4,1,132,28,-28,1.366666667,3,1,0,0.366666667,0,0,1,0,0,1,0,0,1,0,0,0,5,4,1.366666667,-28,28,1,10,3,4.013986
36.98333333,2,1,53,1,0,0,0,-1,1,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.481,4.97,1,101,29,-29,0,0,0,0,0.366666667,0,0,0,0,1,1,0,0,0,0,-1,0,0,0,0,29,-29,-2,-1,0,-4.62493
37.25,2,1,54,1,0,0,0,-1,1,30,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.536,1.047,1,119,29,-29,0.266666667,1,0,1,2.2,0,0,0,1,0,1,0,0,0,-1,-1,0,0,0,-0.266666667,29,-29,-2,-1,-1,1.565058
37.68333333,2,1,55,1,0,0,0,-1,2,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.129,12.674,4,127,30,-30,0.7,2,0,0,0.266666667,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,-0.7,30,-30,-2,-1,-2,-2.980045
38.86666667,2,1,56,1,0,0,0,-1,1,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.152,22.481,5,104,30,-30,1.883333333,3,0,1,0.433333333,1,0,0,0,1,0,0,0,0,-1,-1,0,0,0,-1.883333333,30,-30,-2,-1,-3,-4.168478
39.2,2,1,57,1,0,0,0,-1,1,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.198,6.629,1,119,30,-30,2.216666667,4,0,1,1.183333333,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,-2.216666667,30,-30,-2,-1,-4,5.013668
39.88333333,2,1,58,1,0,0,0,-1,1,31,27,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,23.265,26.657,8,128,31,-31,2.9,5,0,1,0.333333333,1,0,0,0,0,1,0,0,0,-1,-1,0,0,0,-2.9,31,-31,-2,-1,-5,-2.530654
40.78333333,2,2,59,1,0,0,1,1,2,31,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.424,3.758,1,122,31,-31,0,0,0,0,0.683333333,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,-31,31,2,2,0,0.395546
41.36666667,2,2,60,1,0,0,1,1,2,31,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.219,8.847,4,105,31,-31,0.583333333,1,0,1,0.9,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0.583333333,-31,31,2,2,1,-1.502396
42.18333333,2,2,61,1,0,0,1,1,1,32,29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.377,14.355,4,111,31,-31,1.4,2,0,1,0.583333333,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1.4,-31,31,2,2,2,4.040794
42.58333333,2,2,62,1,0,0,1,1,1,33,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489,0.478,1,132,32,-32,1.8,3,0,1,0.816666667,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1.8,-32,32,2,2,3,3.385505
43.01666667,2,2,63,1,0,0,1,1,2,34,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.585,2.969,1,130,33,-33,2.233333333,4,0,0,0.4,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2.233333333,-33,33,2,2,4,2.420146
43.8,2,2,64,1,0,0,1,1,2,35,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.145,38.054,11,104,34,-34,3.016666667,5,1,0,0.433333333,1,0,0,0,1,0,0,0,1,0,1,0,0,1,3.016666667,-34,34,2,2,5,2.97724
44.78333333,2,3,65,1,0,1,1,-1,1,36,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.987,35.473,5,101,35,-35,0,0,0,0,0.783333333,0,0,0,0,1,0,0,0,0,0,-1,0,-1,-1,0,35,-35,-2,-3,0,1.052277
45.16666667,2,3,66,1,0,1,1,-1,2,37,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.596,7.37,2,119,36,-36,0.383333333,1,1,0,0.983333333,0,0,0,1,1,1,0,0,-1,0,-1,0,-1,-1,-0.383333333,36,-36,-2,-3,-1,3.674097
45.98333333,2,3,67,1,0,1,1,-1,2,38,29,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24.377,26.249,6,104,37,-37,1.2,2,1,0,0.383333333,0,0,0,0,1,0,0,0,-1,0,-1,0,-1,-1,-1.2,37,-37,-2,-3,-2,3.868178
46.75,2,3,68,1,0,1,1,-1,2,39,29,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,21.769,25.154,6,104,38,-38,1.966666667,3,1,0,0.816666667,1,0,0,0,1,0,-1,0,-1,0,-1,0,-1,-1,-1.966666667,38,-38,-2,-3,-3,3.266753
48.51666667,2,4,69,1,0,2,1,1,1,40,29,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1.243,1.101,0,104,39,-39,0,0,0,0,0.766666667,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,-39,39,2,4,0,2.936911
48.86666667,2,4,70,1,0,2,1,1,1,41,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654,0.433,1,127,40,-40,0.35,1,1,0,1.766666667,0,0,1,0,1,0,0,0,1,0,1,0,2,1,0.35,-40,40,2,4,1,3.395769
49.23333333,2,4,71,1,0,2,1,1,1,42,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442,0.397,1,128,41,-41,0.716666667,2,1,0,0.35,0,0,0,1,0,0,0,0,1,0,1,0,2,1,0.716666667,-41,41,2,4,2,4.032613
49.56666667,2,4,72,1,0,2,1,1,2,43,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,1.167,1,119,42,-42,1.05,3,1,0,0.366666667,1,0,0,0,0,0,0,0,1,0,1,0,2,1,1.05,-42,42,2,4,3,3.605321
50.25,2,5,73,1,0,3,1,-1,1,43,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84,6.974,3,101,43,-43,0,0,0,0,0.333333333,0,0,0,0,1,1,0,0,0,0,-1,0,-3,-1,0,43,-43,-2,-5,0,-2.908557
50.53333333,2,5,74,1,0,3,1,-1,1,44,30,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.586,5.599,1,114,43,-43,0.283333333,1,0,1,0.683333333,0,0,0,1,0,0,0,0,0,-1,-1,0,-3,-1,-0.283333333,43,-43,-2,-5,-1,4.017444
50.98333333,2,5,75,1,0,3,1,-1,2,44,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.647,15.603,6,121,44,-44,0.733333333,2,0,0,0.283333333,0,0,0,0,1,1,0,0,0,0,-1,0,-3,-1,-0.733333333,44,-44,-2,-5,-2,-0.951458
51.43333333,2,5,76,1,0,3,1,-1,1,44,32,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.084,0.824,1,113,44,-44,1.183333333,3,0,1,0.45,0,0,0,1,1,1,0,0,0,-1,-1,0,-3,-1,-1.183333333,44,-44,-2,-5,-3,-3.185113
51.7,2,5,77,1,0,3,1,-1,2,44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.901,2.064,1,126,44,-44,1.45,4,0,1,0.45,0,1,0,0,1,1,0,0,0,-1,-1,0,-3,-1,-1.45,44,-44,-2,-5,-4,-0.422017
53.43333333,2,6,78,1,0,3,2,1,2,44,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.242,6.313,3,110,44,-44,0,0,0,0,0.266666667,0,0,0,1,0,1,0,0,0,0,1,0,3,2,0,-44,44,2,6,0,0.052353
53.96666667,2,6,79,1,0,3,2,1,2,44,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.513,10.003,2,110,44,-44,0.533333333,1,0,1,1.733333333,0,1,0,0,1,0,0,0,0,1,1,0,3,2,0.533333333,-44,44,2,6,1,-1.054561
54.81666667,2,6,80,1,0,3,2,1,2,44,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.747,30.853,10,106,44,-44,1.383333333,2,0,1,0.533333333,0,0,0,0,1,1,0,0,0,1,1,0,3,2,1.383333333,-44,44,2,6,2,1.550094
55.66666667,2,6,81,1,0,3,2,1,1,45,36,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.528,26.761,6,112,44,-44,2.233333333,3,0,1,0.85,0,0,0,1,0,1,0,1,0,1,1,0,3,2,2.233333333,-44,44,2,6,3,5.301705
56.13333333,2,6,82,1,0,3,2,1,1,46,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.147,5.982,1,124,45,-45,2.7,4,0,1,0.85,0,0,1,0,0,0,0,1,0,1,1,0,3,2,2.7,-45,45,2,6,4,4.579977
56.63333333,2,6,83,1,0,3,2,1,2,46,37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.653,0.762,1,132,46,-46,3.2,5,0,1,0.466666667,0,0,1,0,1,0,0,1,0,1,1,0,3,2,3.2,-46,46,2,6,5,-0.555902
57.68333333,2,7,84,1,0,3,3,-1,1,46,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.707,4.24,2,108,46,-46,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,-1,0,-3,-3,0,46,-46,-2,-7,0,-1.489866
57.9,2,7,85,1,0,3,3,-1,2,47,38,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609,1.327,1,120,46,-46,0.216666667,1,0,1,1.05,0,0,0,1,0,0,0,0,0,-1,-1,0,-3,-3,-0.216666667,46,-46,-2,-7,-1,3.469556
58.41666667,2,7,86,1,0,3,3,-1,2,47,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.432,5.754,2,92,47,-47,0.733333333,2,0,0,0.216666667,0,1,0,0,1,1,0,0,0,0,-1,0,-3,-3,-0.733333333,47,-47,-2,-7,-2,-3.167371
58.86666667,2,7,87,1,0,3,3,-1,2,47,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.823,3.129,1,111,47,-47,1.183333333,3,0,1,0.516666667,0,0,0,1,0,0,0,0,0,-1,-1,0,-3,-3,-1.183333333,47,-47,-2,-7,-3,-2.367684
59.48333333,2,7,88,1,0,3,3,-1,2,47,41,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,15.26,17.507,3,109,47,-47,1.8,4,0,1,0.45,1,0,0,0,1,1,0,0,0,-1,-1,0,-3,-3,-1.8,47,-47,-2,-7,-4,-3.4122
61.3,2,8,89,1,0,3,4,1,2,47,42,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.146,14.461,3,118,47,-47,0,0,0,0,0.616666667,0,0,1,0,1,1,0,0,0,0,1,0,3,4,0,-47,47,2,8,0,2.198436
61.96666667,2,8,90,1,0,3,4,1,1,48,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.567,26.84,8,101,47,-47,0.666666667,1,0,1,1.816666667,1,0,0,0,1,0,0,0,0,1,1,0,3,4,0.666666667,-47,47,2,8,1,3.896171
62.53333333,2,8,91,1,0,3,4,1,1,48,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.289,27.912,7,122,48,-48,1.233333333,2,0,0,0.666666667,0,0,1,0,1,1,0,0,0,0,1,0,3,4,1.233333333,-48,48,2,8,2,0.27026
63.13333333,2,8,92,1,0,3,4,1,1,48,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.285,24.882,6,128,48,-48,1.833333333,3,0,1,0.566666667,0,0,1,0,1,0,0,0,0,1,1,0,3,4,1.833333333,-48,48,2,8,3,2.122112
63.7,2,8,93,1,0,3,4,1,2,48,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.521,21.612,4,119,48,-48,2.4,4,0,1,0.6,0,0,0,1,0,1,0,1,0,1,1,0,3,4,2.4,-48,48,2,8,4,-0.630124
64.8,2,9,94,1,0,3,5,-1,1,48,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.607,35.536,6,106,48,-48,0,0,0,0,0.566666667,0,0,1,0,1,1,0,0,0,0,-1,0,-3,-5,0,48,-48,-2,-9,0,-2.621715
65.08333333,2,9,95,1,0,3,5,-1,2,48,47,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.182,1.294,1,118,48,-48,0.283333333,1,0,1,1.1,0,0,0,1,0,1,0,0,0,-1,-1,0,-3,-5,-0.283333333,48,-48,-2,-9,-1,-1.360079
65.75,2,9,96,1,0,3,5,-1,1,48,48,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,18.494,13.806,3,115,48,-48,0.95,2,0,1,0.283333333,1,0,0,0,1,1,0,0,0,-1,-1,0,-3,-5,-0.95,48,-48,-2,-9,-2,-3.290061
66.08333333,2,9,97,1,0,3,5,-1,2,48,49,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.953,6.713,3,132,48,-48,1.283333333,3,0,1,0.666666667,1,0,0,0,0,1,0,0,0,-1,-1,0,-3,-5,-1.283333333,48,-48,-2,-9,-3,-2.207371
68.31666667,3,1,98,1,1,0,0,1,1,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828,1.041,1,101,48,-48,0,0,0,0,0.333333333,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,-48,48,3,1,0,4.823348
68.65,3,1,99,1,1,0,0,1,2,49,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0.591,1,129,49,-49,0.333333333,1,1,0,2.233333333,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0.333333333,-49,49,3,1,1,-1.312831
69.45,3,1,100,1,1,0,0,1,2,50,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30.872,30.263,10,103,49,-49,1.133333333,2,0,0,0.333333333,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1.133333333,-49,49,3,1,2,2.400007
69.96666667,3,1,101,1,1,0,0,1,1,51,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.527,4.613,1,104,50,-50,1.65,3,1,0,0.8,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1.65,-50,50,3,1,3,3.229867
